Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG01NAC16P10A18,2023.03,5046,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Fruit, Nuts and Oil seeds",,,,Dollar,6
SNEA.SG01NAC16P10A18,2024.03,4915,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Fruit, Nuts and Oil seeds",,,,Dollar,6
SNEA.SG01NAC16P10A19,2007.03,808,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2008.03,965,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2009.03,922,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2010.03,988,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2011.03,1061,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2012.03,1018,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2013.03,987,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2014.03,1026,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2015.03,1011,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2016.03,1070,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2017.03,1089,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2018.03,1156,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2019.03,1156,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2020.03,1199,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2021.03,1151,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2022.03,1231,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2023.03,1432,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A19,2024.03,1584,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Vegetables,,,,Dollar,6
SNEA.SG01NAC16P10A20,2007.03,285,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2008.03,296,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2009.03,272,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2010.03,259,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2011.03,243,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2012.03,251,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2013.03,325,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2014.03,361,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2015.03,423,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2016.03,484,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2017.03,451,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2018.03,580,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2019.03,560,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2020.03,605,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2021.03,727,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2022.03,688,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2023.03,672,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A20,2024.03,637,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Horticultural Products,,,,Dollar,6
SNEA.SG01NAC16P10A21,2007.03,243,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2008.03,193,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2009.03,210,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2010.03,221,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2011.03,216,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2012.03,216,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2013.03,220,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2014.03,216,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2015.03,193,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2016.03,218,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2017.03,218,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2018.03,224,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2019.03,232,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2020.03,222,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2021.03,226,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2022.03,238,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2023.03,257,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A21,2024.03,272,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Agricultural Services,,,,Dollar,6
SNEA.SG01NAC16P10A22,2007.03,519,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2008.03,512,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2009.03,497,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2010.03,442,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2011.03,425,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2012.03,455,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2013.03,416,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2014.03,412,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2015.03,411,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2016.03,418,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2017.03,394,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2018.03,473,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2019.03,481,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2020.03,436,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2021.03,376,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2022.03,430,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2023.03,451,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A22,2024.03,437,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Other Products N.E.C.,,,,Dollar,6
SNEA.SG01NAC16P10A23,2007.03,-96,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2008.03,-138,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2009.03,-244,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2010.03,-11,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2011.03,-58,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2012.03,59,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2013.03,-85,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2014.03,-120,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2015.03,-33,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2016.03,-169,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2017.03,-22,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2018.03,34,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2019.03,-113,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2020.03,-55,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2021.03,-70,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2022.03,11,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2023.03,-89,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A23,2024.03,-77,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Sheep,,,,Dollar,6
SNEA.SG01NAC16P10A24,2007.03,45,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2008.03,300,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2009.03,187,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2010.03,41,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2011.03,120,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2012.03,127,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2013.03,-82,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2014.03,184,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2015.03,-165,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2016.03,141,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2017.03,168,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2018.03,39,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2019.03,-21,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2020.03,-70,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2021.03,14,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2022.03,-275,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2023.03,-182,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A24,2024.03,-56,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Livestock - Cattle,,,,Dollar,6
SNEA.SG01NAC16P10A28,2007.03,44,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2008.03,33,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2009.03,56,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2010.03,49,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2011.03,33,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2012.03,26,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2013.03,25,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2014.03,21,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2015.03,17,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2016.03,23,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2017.03,17,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2018.03,-14,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2019.03,0,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2020.03,5,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2021.03,-14,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2022.03,-16,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2023.03,1,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A28,2024.03,21,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Value of Change in Stocks - Timber,,,,Dollar,6
SNEA.SG01NAC16P10A29,2007.03,-55,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2008.03,-41,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2009.03,-35,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2010.03,-9,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2011.03,-7,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2012.03,-12,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2013.03,-8,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2014.03,-15,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
