Series_reference,Period,Data_value,STATUS,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG02NAC15P30CE,2001.03,34597,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2002.03,35766,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2003.03,38120,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2004.03,40958,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2005.03,44198,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2006.03,47140,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2007.03,50117,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2008.03,53202,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2009.03,55447,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2010.03,57598,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2011.03,60115,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2012.03,63770,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2013.03,66317,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2014.03,69624,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2015.03,72427,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2016.03,76653,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2017.03,83775,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2018.03,88979,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2019.03,95064,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2020.03,99479,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2021.03,99646,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2022.03,109097,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2023.03,124583,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30CE,2024.03,135355,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Services,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2000.03,4,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2001.03,19,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2002.03,60,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2003.03,94,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2004.03,211,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2005.03,578,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2006.03,783,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2007.03,670,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2008.03,688,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2009.03,758,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2010.03,561,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2011.03,553,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2012.03,740,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2013.03,916,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2014.03,1092,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2015.03,1214,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2016.03,1343,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2017.03,1454,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2018.03,1606,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2019.03,1853,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2020.03,2378,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2021.03,2322,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2022.03,2719,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2023.03,2701,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30DE,2024.03,3124,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Imports of low value goods purchased directly by households,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1988.03,36869,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1989.03,40016,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1990.03,42766,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1991.03,44965,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1992.03,44707,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1993.03,45506,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1994.03,47442,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1995.03,51160,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1996.03,54478,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1997.03,58113,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1998.03,60337,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,1999.03,62847,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2000.03,65231,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2001.03,67694,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2002.03,70977,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2003.03,75898,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2004.03,80983,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2005.03,86703,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2006.03,92640,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2007.03,98124,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2008.03,103451,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2009.03,106593,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2010.03,110177,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2011.03,114938,FINAL,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2012.03,121398,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2013.03,125215,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2014.03,130967,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2015.03,136292,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2016.03,143297,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2017.03,153915,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2018.03,163441,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2019.03,173347,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2020.03,181255,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2021.03,183737,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2022.03,202478,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2023.03,222442,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
SNEA.SG02NAC15P30ZE,2024.03,235255,REVISED,National Accounts - SNA 2008 - SNE,Final Consumption Expenditure,Final Consumption Expenditure of Resident Household,Households,,,Dollars,6
